timestep_time;vehicle_CO;vehicle_CO2;vehicle_HC;vehicle_NOx;vehicle_PMx;vehicle_angle;vehicle_eclass;vehicle_electricity;vehicle_fuel;vehicle_id;vehicle_lane;vehicle_noise;vehicle_pos;vehicle_route;vehicle_speed;vehicle_type;vehicle_waiting;vehicle_x;vehicle_y
13.00;115.77;5832.95;0.67;2.50;0.11;347.66;HBEFA3/PC_G_EU4;0.00;2.51;veh4;-169923328#0_1;67.26;25.09;!veh4!var#1;8.04;veh_passenger;0.00;1337.33;1120.23
13.00;147.41;3126.29;0.74;1.40;0.07;299.73;HBEFA3/PC_G_EU4;0.00;1.34;veh5;-152907293#1_1;63.73;6.73;!veh5!var#1;1.63;veh_passenger;0.00;792.60;937.19
14.00;0.00;0.00;0.00;0.00;0.00;72.41;Zero/default;0.00;0.00;bike0;169923248#1_1;0.00;62.29;!bike0!var#1;5.52;bike_bicycle;0.00;1788.14;871.63
14.00;0.00;0.00;0.00;0.00;0.00;141.15;Zero/default;0.00;0.00;bike1;-225052896#3_1;0.00;48.61;!bike1!var#1;5.34;bike_bicycle;0.00;1884.89;1250.77
14.00;0.00;0.00;0.00;0.00;0.00;25.26;Zero/default;0.00;0.00;bike2;205860388#0_1;0.00;28.52;!bike2!var#1;5.18;bike_bicycle;0.00;1951.42;263.86
14.00;0.00;0.00;0.00;0.00;0.00;170.18;Zero/default;0.00;0.00;bike3;380698884#1_2;0.00;2.90;!bike3!var#1;1.20;bike_bicycle;0.00;1062.61;907.11
14.00;37.76;23818.05;7.24;185.27;4.01;234.43;HBEFA3/Bus;0.00;10.16;bus0;169923246#1_1;76.49;49.41;!bus0!var#1;7.81;bus_bus;0.00;1573.60;693.56
14.00;20.17;5286.11;4.85;60.75;2.01;43.53;HBEFA3/Bus;0.00;2.25;bus2;-169923323_1;67.11;12.10;!bus2!var#1;0.00;bus_bus;0.00;1713.83;796.62
14.00;444.77;11718.95;2.02;2.42;0.71;312.65;HBEFA3/LDV_G_EU6;0.00;5.04;moto0;-155035525#2_1;75.54;15.85;!moto0!var#1;10.83;moto_motorcycle;0.00;2052.76;549.06
14.00;294.13;8531.93;1.36;1.80;0.48;322.41;HBEFA3/LDV_G_EU6;0.00;3.67;moto1;169923329#1_1;70.38;70.05;!moto1!var#1;11.43;moto_motorcycle;0.00;2109.75;1093.96
14.00;179.19;1228.61;0.64;0.31;0.17;348.81;HBEFA3/LDV_G_EU6;0.00;0.53;moto2;380091877#2_1;55.94;2.30;!moto2!var#1;0.00;moto_motorcycle;0.00;1687.61;844.52
14.00;0.00;0.00;0.00;0.00;0.00;266.22;HBEFA3/HDV;0.00;0.00;truck0;:2158433414_1_0;75.03;11.32;!truck0!var#1;13.68;truck_truck;0.00;1507.23;672.15
14.00;33.91;24729.89;0.00;211.88;4.12;40.83;HBEFA3/HDV;0.00;10.48;truck2;-169923323_1;76.00;36.54;!truck2!var#1;7.34;truck_truck;0.00;1729.81;815.07
14.00;24.34;15805.17;0.00;147.30;3.15;301.16;HBEFA3/HDV;0.00;6.70;truck3;-152907293#0_1;75.16;12.84;!truck3!var#1;2.93;truck_truck;0.00;699.70;990.81
14.00;15.20;7380.56;0.00;84.89;2.21;131.05;HBEFA3/HDV;0.00;3.13;truck4;225052910#3_1;67.11;7.20;!truck4!var#1;0.00;truck_truck;0.00;1989.58;403.62
14.00;17.04;3567.61;0.16;1.27;0.04;207.68;HBEFA3/PC_G_EU4;0.00;1.53;veh0;169923249#1_1;65.62;177.10;!veh0!var#1;14.27;veh_passenger;0.00;2341.38;1277.31
14.00;0.00;0.00;0.00;0.00;0.00;311.07;HBEFA3/PC_G_EU4;0.00;0.00;veh1;-225052910#0_1;62.85;35.78;!veh1!var#1;12.16;veh_passenger;0.00;1853.06;526.81
14.00;0.00;0.00;0.00;0.00;0.00;23.62;HBEFA3/PC_G_EU4;0.00;0.00;veh2;205860388#0_1;63.81;134.61;!veh2!var#1;13.94;veh_passenger;0.00;1994.41;360.82
14.00;94.89;6979.73;0.60;2.91;0.13;302.04;HBEFA3/PC_G_EU4;0.00;3.00;veh3;380698877#3_1;68.28;50.49;!veh3!var#1;13.06;veh_passenger;0.00;911.40;607.40
14.00;116.40;6761.71;0.69;2.89;0.13;347.66;HBEFA3/PC_G_EU4;0.00;2.91;veh4;-169923328#0_1;68.26;34.93;!veh4!var#1;9.85;veh_passenger;0.00;1335.22;1129.85
14.00;133.21;3680.79;0.69;1.61;0.08;299.73;HBEFA3/PC_G_EU4;0.00;1.58;veh5;-152907293#1_1;64.44;10.00;!veh5!var#1;3.27;veh_passenger;0.00;789.76;938.81
14.00;164.78;2624.72;0.81;1.20;0.07;205.92;HBEFA3/PC_G_EU4;0.00;1.13;veh6;169923249#3_1;55.94;5.10;!veh6!var#1;0.00;veh_passenger;0.00;2264.45;1128.44
15.00;0.00;0.00;0.00;0.00;0.00;72.41;Zero/default;0.00;0.00;bike0;169923248#1_1;0.00;67.65;!bike0!var#1;5.35;bike_bicycle;0.00;1793.28;873.26
15.00;0.00;0.00;0.00;0.00;0.00;141.15;Zero/default;0.00;0.00;bike1;-225052896#3_1;0.00;53.86;!bike1!var#1;5.24;bike_bicycle;0.00;1888.18;1246.68
15.00;0.00;0.00;0.00;0.00;0.00;25.26;Zero/default;0.00;0.00;bike2;205860388#0_1;0.00;33.61;!bike2!var#1;5.09;bike_bicycle;0.00;1953.59;268.46
15.00;0.00;0.00;0.00;0.00;0.00;170.18;Zero/default;0.00;0.00;bike3;380698884#1_2;0.00;4.72;!bike3!var#1;1.82;bike_bicycle;0.00;1062.92;905.32
15.00;32.40;19432.89;6.66;153.41;3.44;234.43;HBEFA3/Bus;0.00;8.29;bus0;169923246#1_1;74.86;57.83;!bus0!var#1;8.42;bus_bus;0.00;1566.67;688.61
15.00;23.02;8226.72;5.23;80.62;2.33;43.40;HBEFA3/Bus;0.00;3.51;bus2;-169923323_1;73.88;13.23;!bus2!var#1;1.13;bus_bus;0.00;1714.59;797.45
15.00;406.33;11438.10;1.88;2.37;0.67;312.65;HBEFA3/LDV_G_EU6;0.00;4.92;moto0;-155035525#2_1;73.24;29.28;!moto0!var#1;13.42;moto_motorcycle;0.00;2042.88;558.16
15.00;0.00;0.00;0.00;0.00;0.00;322.41;HBEFA3/LDV_G_EU6;0.00;0.00;moto1;169923329#1_1;42.84;73.24;!moto1!var#1;3.19;moto_motorcycle;0.00;2107.80;1096.49
15.00;329.66;6962.03;1.41;1.46;0.47;348.81;HBEFA3/LDV_G_EU6;0.00;2.99;moto2;380091877#2_1;77.82;6.87;!moto2!var#1;4.57;moto_motorcycle;0.00;1686.73;849.00
15.00;0.00;0.00;0.00;0.00;0.00;269.41;HBEFA3/HDV;0.00;0.00;truck0;169923246#2_1;74.05;10.96;!truck0!var#1;13.33;truck_truck;0.00;1493.92;671.99
15.00;0.00;0.00;0.00;0.00;0.00;40.83;HBEFA3/HDV;0.00;0.00;truck2;-169923323_1;63.69;42.27;!truck2!var#1;5.73;truck_truck;0.00;1733.55;819.40
15.00;25.63;17039.79;0.00;155.77;3.27;301.16;HBEFA3/HDV;0.00;7.22;truck3;-152907293#0_1;74.45;16.77;!truck3!var#1;3.93;truck_truck;0.00;696.34;992.85
15.00;17.98;9954.35;0.00;103.80;2.49;131.05;HBEFA3/HDV;0.00;4.22;truck4;225052910#3_1;73.27;8.23;!truck4!var#1;1.03;truck_truck;0.00;1990.36;402.95
15.00;0.00;0.00;0.00;0.00;0.00;208.97;HBEFA3/PC_G_EU4;0.00;0.00;veh0;169923249#1_1;62.91;190.65;!veh0!var#1;13.55;veh_passenger;0.00;2335.03;1265.45
15.00;0.00;0.00;0.00;0.00;0.00;311.07;HBEFA3/PC_G_EU4;0.00;0.00;veh1;-225052910#0_1;58.29;46.00;!veh1!var#1;10.22;veh_passenger;0.00;1845.36;533.53
15.00;12.43;3324.93;0.13;1.16;0.04;23.62;HBEFA3/PC_G_EU4;0.00;1.43;veh2;205860388#0_1;65.41;148.82;!veh2!var#1;14.20;veh_passenger;0.00;2000.10;373.83
15.00;28.69;3910.04;0.22;1.45;0.05;307.26;HBEFA3/PC_G_EU4;0.00;1.68;veh3;380698877#3_1;65.49;64.00;!veh3!var#1;13.51;veh_passenger;0.00;900.21;614.94
15.00;125.26;7989.07;0.76;3.42;0.16;347.66;HBEFA3/PC_G_EU4;0.00;3.43;veh4;-169923328#0_1;69.56;46.68;!veh4!var#1;11.74;veh_passenger;0.00;1332.71;1141.32
15.00;123.95;4425.52;0.67;1.92;0.09;299.73;HBEFA3/PC_G_EU4;0.00;1.90;veh5;-152907293#1_1;65.59;15.00;!veh5!var#1;5.00;veh_passenger;0.00;785.42;941.29
15.00;148.39;3562.06;0.76;1.59;0.08;205.92;HBEFA3/PC_G_EU4;0.00;1.53;veh6;169923249#3_1;66.11;7.23;!veh6!var#1;2.13;veh_passenger;0.00;2263.52;1126.53
16.00;0.00;0.00;0.00;0.00;0.00;72.41;Zero/default;0.00;0.00;bike0;169923248#1_1;0.00;72.68;!bike0!var#1;5.03;bike_bicycle;0.00;1798.11;874.79
16.00;0.00;0.00;0.00;0.00;0.00;141.15;Zero/default;0.00;0.00;bike1;-225052896#3_1;0.00;59.28;!bike1!var#1;5.42;bike_bicycle;0.00;1891.58;1242.46
16.00;0.00;0.00;0.00;0.00;0.00;25.26;Zero/default;0.00;0.00;bike2;205860388#0_1;0.00;39.11;!bike2!var#1;5.50;bike_bicycle;0.00;1955.94;273.43
16.00;0.00;0.00;0.00;0.00;0.00;170.18;Zero/default;0.00;0.00;bike3;380698884#1_2;0.00;7.23;!bike3!var#1;2.51;bike_bicycle;0.00;1063.35;902.85
16.00;40.11;26503.93;7.58;202.91;4.28;242.08;HBEFA3/Bus;0.00;11.30;bus0;169923246#1_1;77.07;67.19;!bus0!var#1;9.36;bus_bus;0.00;1558.16;684.50
16.00;25.58;10908.02;5.58;98.67;2.62;42.90;HBEFA3/Bus;0.00;4.65;bus2;-169923323_1;74.13;15.45;!bus2!var#1;2.22;bus_bus;0.00;1716.03;799.13
16.00;0.00;0.00;0.00;0.00;0.00;312.05;HBEFA3/LDV_G_EU6;0.00;0.00;moto0;:1674805787_0_0;60.12;5.96;!moto0!var#1;11.74;moto_motorcycle;0.00;2034.21;566.07
16.00;0.00;0.00;0.00;0.00;0.00;274.96;HBEFA3/LDV_G_EU6;0.00;0.00;moto1;:1810806917_10_0;56.62;0.08;!moto1!var#1;3.04;moto_motorcycle;0.00;2105.17;1097.19
16.00;418.18;10438.37;1.87;2.16;0.65;348.81;HBEFA3/LDV_G_EU6;0.00;4.49;moto2;380091877#2_1;76.55;15.33;!moto2!var#1;8.46;moto_motorcycle;0.00;1685.09;857.30
16.00;28.09;19920.87;0.00;167.08;3.38;269.41;HBEFA3/HDV;0.00;8.45;truck0;169923246#2_1;76.30;24.52;!truck0!var#1;13.56;truck_truck;0.00;1480.39;671.85
16.00;0.00;0.00;0.00;0.00;0.00;37.20;HBEFA3/HDV;0.00;0.00;truck2;:cluster_1674805757_1810807082_5_0;59.46;0.80;!truck2!var#1;3.64;truck_truck;0.00;1735.50;822.33
16.00;30.39;21404.61;0.00;188.53;3.77;301.16;HBEFA3/HDV;0.00;9.07;truck3;-152907293#0_1;75.87;21.86;!truck3!var#1;5.09;truck_truck;0.00;691.98;995.48
16.00;19.95;11793.47;0.00;117.11;2.69;131.05;HBEFA3/HDV;0.00;5.00;truck4;225052910#3_1;73.01;10.17;!truck4!var#1;1.94;truck_truck;0.00;1991.82;401.67
16.00;3.29;2722.44;0.08;0.89;0.02;211.63;HBEFA3/PC_G_EU4;0.00;1.17;veh0;169923249#1_1;64.68;204.31;!veh0!var#1;13.66;veh_passenger;0.00;2327.92;1253.90
16.00;0.00;0.00;0.00;0.00;0.00;311.07;HBEFA3/PC_G_EU4;0.00;0.00;veh1;-225052910#0_1;51.82;52.45;!veh1!var#1;6.46;veh_passenger;0.00;1840.49;537.77
16.00;22.72;3934.88;0.19;1.44;0.05;23.87;HBEFA3/PC_G_EU4;0.00;1.69;veh2;:1674805810_3_0;66.05;1.94;!veh2!var#1;14.61;veh_passenger;0.00;2005.97;387.20
16.00;23.82;3794.82;0.20;1.39;0.05;309.73;HBEFA3/PC_G_EU4;0.00;1.63;veh3;380698877#3_1;65.60;77.92;!veh3!var#1;13.91;veh_passenger;0.00;889.28;623.54
16.00;183.62;11651.39;1.12;5.09;0.25;347.66;HBEFA3/PC_G_EU4;0.00;5.01;veh4;-169923328#0_1;73.25;60.92;!veh4!var#1;14.24;veh_passenger;0.00;1329.67;1155.24
16.00;117.90;5228.69;0.66;2.25;0.10;299.73;HBEFA3/PC_G_EU4;0.00;2.25;veh5;-152907293#1_1;66.58;21.76;!veh5!var#1;6.77;veh_passenger;0.00;779.54;944.64
16.00;131.26;4030.39;0.69;1.76;0.08;205.92;HBEFA3/PC_G_EU4;0.00;1.73;veh6;169923249#3_1;65.27;11.12;!veh6!var#1;3.89;veh_passenger;0.00;2261.82;1123.03
16.00;164.78;2624.72;0.81;1.20;0.07;350.63;HBEFA3/PC_G_EU4;0.00;1.13;veh7;-169923328#2_1;55.94;5.10;!veh7!var#1;0.00;veh_passenger;0.00;1380.49;854.84
17.00;0.00;0.00;0.00;0.00;0.00;72.61;Zero/default;0.00;0.00;bike0;:1810807072_0_0;0.00;0.43;!bike0!var#1;5.29;bike_bicycle;0.00;1803.18;876.39
17.00;0.00;0.00;0.00;0.00;0.00;141.15;Zero/default;0.00;0.00;bike1;-225052896#3_1;0.00;64.76;!bike1!var#1;5.48;bike_bicycle;0.00;1895.02;1238.19
17.00;0.00;0.00;0.00;0.00;0.00;25.26;Zero/default;0.00;0.00;bike2;205860388#0_1;0.00;44.24;!bike2!var#1;5.13;bike_bicycle;0.00;1958.12;278.07
17.00;0.00;0.00;0.00;0.00;0.00;170.18;Zero/default;0.00;0.00;bike3;380698884#1_2;0.00;10.78;!bike3!var#1;3.56;bike_bicycle;0.00;1063.96;899.35
17.00;0.00;0.00;0.00;0.00;0.00;350.10;Zero/default;0.00;0.00;bike4;152907141#0_2;0.00;1.70;!bike4!var#1;0.00;bike_bicycle;0.00;1152.12;578.25
17.00;38.01;25015.03;7.38;191.55;4.07;246.28;HBEFA3/Bus;0.00;10.67;bus0;169923246#1_1;76.63;77.32;!bus0!var#1;10.13;bus_bus;0.00;1548.79;680.38
17.00;26.69;12258.91;5.75;107.41;2.75;42.20;HBEFA3/Bus;0.00;5.23;bus2;-169923323_1;73.60;18.58;!bus2!var#1;3.13;bus_bus;0.00;1718.08;801.50
17.00;174.19;6191.90;0.84;1.34;0.30;311.44;HBEFA3/LDV_G_EU6;0.00;2.66;moto0;-155035525#1_1;67.32;4.29;!moto0!var#1;12.88;moto_motorcycle;0.00;2024.61;574.66
17.00;0.00;0.00;0.00;0.00;0.00;193.04;HBEFA3/LDV_G_EU6;0.00;0.00;moto1;:1810806917_10_0;52.29;2.08;!moto1!var#1;2.01;moto_motorcycle;0.00;2104.79;1095.29
17.00;110.50;3868.33;0.51;0.88;0.17;348.81;HBEFA3/LDV_G_EU6;0.00;1.66;moto2;380091877#2_1;63.90;24.57;!moto2!var#1;9.25;moto_motorcycle;0.00;1683.29;866.37
17.00;26.16;18197.94;0.00;153.44;3.16;269.41;HBEFA3/HDV;0.00;7.71;truck0;169923246#2_1;76.12;38.23;!truck0!var#1;13.71;truck_truck;0.00;1466.71;671.71
17.00;0.00;0.00;0.00;0.00;0.00;359.59;HBEFA3/HDV;0.00;0.00;truck2;:cluster_1674805757_1810807082_5_0;67.33;4.17;!truck2!var#1;3.38;truck_truck;0.00;1733.46;823.76
17.00;28.89;20116.23;0.00;177.48;3.59;301.16;HBEFA3/HDV;0.00;8.53;truck3;-152907293#0_1;74.64;27.79;!truck3!var#1;5.93;truck_truck;0.00;686.91;998.55
17.00;20.95;12741.02;0.00;123.62;2.79;131.05;HBEFA3/HDV;0.00;5.40;truck4;225052910#3_1;72.54;12.87;!truck4!var#1;2.70;truck_truck;0.00;1993.85;399.90
17.00;15.20;7380.56;0.00;84.89;2.21;131.07;HBEFA3/HDV;0.00;3.13;truck5;225052910#1_1;67.11;7.20;!truck5!var#1;0.00;truck_truck;0.00;1894.46;486.50
17.00;50.95;5257.51;0.36;2.07;0.09;211.63;HBEFA3/PC_G_EU4;0.00;2.26;veh0;169923249#1_1;66.97;218.74;!veh0!var#1;14.43;veh_passenger;0.00;2320.40;1241.70
17.00;134.25;7054.01;0.78;3.06;0.14;310.80;HBEFA3/PC_G_EU4;0.00;3.03;veh1;:1674805791_5_0;69.30;6.28;!veh1!var#1;8.66;veh_passenger;0.00;1833.94;543.44
17.00;0.72;2899.31;0.07;0.95;0.03;24.40;HBEFA3/PC_G_EU4;0.00;1.25;veh2;205860388#1_1;65.44;1.92;!veh2!var#1;14.73;veh_passenger;0.00;2012.03;400.62
17.00;0.00;2413.10;0.03;0.74;0.01;311.47;HBEFA3/PC_G_EU4;0.00;1.04;veh3;380698877#3_1;64.64;91.85;!veh3!var#1;13.93;veh_passenger;0.00;878.84;632.76
17.00;0.00;0.00;0.00;0.00;0.00;347.66;HBEFA3/PC_G_EU4;0.00;0.00;veh4;-169923328#0_1;62.29;74.18;!veh4!var#1;13.26;veh_passenger;0.00;1326.84;1168.19
17.00;123.99;6599.89;0.72;2.85;0.13;299.73;HBEFA3/PC_G_EU4;0.00;2.84;veh5;-152907293#1_1;68.41;30.51;!veh5!var#1;8.75;veh_passenger;0.00;771.95;948.98
17.00;138.51;5906.73;0.77;2.58;0.12;205.92;HBEFA3/PC_G_EU4;0.00;2.54;veh6;169923249#3_1;68.75;17.34;!veh6!var#1;6.22;veh_passenger;0.00;2259.10;1117.43
17.00;147.45;3100.84;0.74;1.39;0.07;350.63;HBEFA3/PC_G_EU4;0.00;1.33;veh7;-169923328#2_1;63.57;6.69;!veh7!var#1;1.59;veh_passenger;0.00;1380.23;856.42
18.00;0.00;0.00;0.00;0.00;0.00;80.17;Zero/default;0.00;0.00;bike0;169923248#2_1;0.00;0.34;!bike0!var#1;5.28;bike_bicycle;0.00;1808.34;877.50
18.00;0.00;0.00;0.00;0.00;0.00;141.15;Zero/default;0.00;0.00;bike1;-225052896#3_1;0.00;70.26;!bike1!var#1;5.49;bike_bicycle;0.00;1898.47;1233.91
18.00;0.00;0.00;0.00;0.00;0.00;25.26;Zero/default;0.00;0.00;bike2;205860388#0_1;0.00;49.31;!bike2!var#1;5.07;bike_bicycle;0.00;1960.29;282.66
18.00;0.00;0.00;0.00;0.00;0.00;170.18;Zero/default;0.00;0.00;bike3;380698884#1_2;0.00;15.33;!bike3!var#1;4.55;bike_bicycle;0.00;1064.74;894.86
18.00;0.00;0.00;0.00;0.00;0.00;350.10;Zero/default;0.00;0.00;bike4;152907141#0_2;0.00;2.72;!bike4!var#1;1.02;bike_bicycle;0.00;1151.94;579.26
18.00;37.04;24452.70;7.31;186.89;3.97;248.89;HBEFA3/Bus;0.00;10.43;bus0;169923246#1_1;76.56;88.12;!bus0!var#1;10.79;bus_bus;0.00;1538.61;676.51
18.00;26.14;12063.98;5.72;105.37;2.70;41.34;HBEFA3/Bus;0.00;5.14;bus2;-169923323_1;72.57;22.39;!bus2!var#1;3.80;bus_bus;0.00;1720.56;804.37
18.00;13.80;2652.99;0.12;0.66;0.04;311.44;HBEFA3/LDV_G_EU6;0.00;1.14;moto0;-155035525#1_1;64.10;17.25;!moto0!var#1;12.96;moto_motorcycle;0.00;2014.90;583.23
18.00;140.20;1798.29;0.53;0.44;0.14;142.41;HBEFA3/LDV_G_EU6;0.00;0.77;moto1;-169923329#1_1;59.43;2.43;!moto1!var#1;2.56;moto_motorcycle;0.00;2106.27;1093.23
18.00;387.69;10731.12;1.78;2.23;0.63;348.81;HBEFA3/LDV_G_EU6;0.00;4.61;moto2;380091877#2_1;73.13;36.55;!moto2!var#1;11.98;moto_motorcycle;0.00;1680.97;878.12
18.00;0.00;0.00;0.00;0.00;0.00;269.41;HBEFA3/HDV;0.00;0.00;truck0;169923246#2_1;74.31;51.65;!truck0!var#1;13.42;truck_truck;0.00;1453.32;671.57
18.00;17.39;9590.40;0.00;98.13;2.39;261.32;HBEFA3/HDV;0.00;4.07;truck2;169923309_1;69.17;2.96;!truck2!var#1;3.45;truck_truck;0.00;1731.04;821.39
18.00;36.21;26778.01;0.00;228.19;4.37;301.16;HBEFA3/HDV;0.00;11.35;truck3;-152907293#0_1;76.88;34.87;!truck3!var#1;7.08;truck_truck;0.00;680.85;1002.21
18.00;24.63;16121.90;0.00;148.91;3.17;131.05;HBEFA3/HDV;0.00;6.83;truck4;225052910#3_1;74.12;16.53;!truck4!var#1;3.67;truck_truck;0.00;1996.62;397.49
18.00;18.15;10112.68;0.00;105.00;2.51;131.07;HBEFA3/HDV;0.00;4.29;truck5;225052910#1_1;73.48;8.26;!truck5!var#1;1.06;truck_truck;0.00;1895.26;485.80
18.00;0.00;0.00;0.00;0.00;0.00;207.53;HBEFA3/PC_G_EU4;0.00;0.00;veh0;:1810806882_1_0;63.50;8.55;!veh0!var#1;13.90;veh_passenger;0.00;2313.51;1229.68
18.00;129.91;7788.91;0.78;3.36;0.16;310.71;HBEFA3/PC_G_EU4;0.00;3.35;veh1;-225052927#3_1;69.57;2.48;!veh1!var#1;10.69;veh_passenger;0.00;1825.85;550.41
18.00;21.42;4004.15;0.19;1.46;0.05;24.61;HBEFA3/PC_G_EU4;0.00;1.72;veh2;205860388#1_1;66.35;17.05;!veh2!var#1;15.12;veh_passenger;0.00;2018.33;414.37
18.00;0.00;0.00;0.00;0.00;0.00;311.47;HBEFA3/PC_G_EU4;0.00;0.00;veh3;380698877#3_1;64.30;105.68;!veh3!var#1;13.83;veh_passenger;0.00;868.47;641.92
18.00;30.00;4043.13;0.23;1.51;0.06;347.66;HBEFA3/PC_G_EU4;0.00;1.74;veh4;-169923328#0_1;65.71;87.92;!veh4!var#1;13.74;veh_passenger;0.00;1323.90;1181.61
18.00;127.93;7714.00;0.77;3.32;0.16;299.73;HBEFA3/PC_G_EU4;0.00;3.32;veh5;-152907293#1_1;69.44;41.25;!veh5!var#1;10.74;veh_passenger;0.00;762.62;954.30
18.00;117.23;5909.13;0.67;2.54;0.12;205.92;HBEFA3/PC_G_EU4;0.00;2.54;veh6;169923249#3_1;67.41;25.39;!veh6!var#1;8.05;veh_passenger;0.00;2255.58;1110.19
18.00;137.44;4107.17;0.72;1.81;0.09;350.63;HBEFA3/PC_G_EU4;0.00;1.77;veh7;-169923328#2_1;66.07;10.27;!veh7!var#1;3.58;veh_passenger;0.00;1379.65;859.94
18.00;2.78;2210.26;0.06;0.69;0.01;163.72;HBEFA3/PC_G_EU4;0.00;0.95;veh8;225052939#0_1;63.37;5.10;!veh8!var#1;12.20;veh_passenger;0.00;1970.07;2081.65
19.00;0.00;0.00;0.00;0.00;0.00;79.89;Zero/default;0.00;0.00;bike0;169923248#2_1;0.00;5.49;!bike0!var#1;5.15;bike_bicycle;0.00;1813.42;878.41
19.00;0.00;0.00;0.00;0.00;0.00;141.62;Zero/default;0.00;0.00;bike1;:cluster_1668486781_8527014442_12_0;0.00;4.74;!bike1!var#1;5.39;bike_bicycle;0.00;1901.82;1229.69
19.00;0.00;0.00;0.00;0.00;0.00;25.26;Zero/default;0.00;0.00;bike2;205860388#0_1;0.00;54.76;!bike2!var#1;5.45;bike_bicycle;0.00;1962.61;287.59
19.00;0.00;0.00;0.00;0.00;0.00;170.17;Zero/default;0.00;0.00;bike3;380698884#1_1;0.00;20.58;!bike3!var#1;5.25;bike_bicycle;0.00;1062.47;889.15
19.00;0.00;0.00;0.00;0.00;0.00;350.10;Zero/default;0.00;0.00;bike4;152907141#0_2;0.00;4.93;!bike4!var#1;2.21;bike_bicycle;0.00;1151.56;581.43
19.00;45.93;32556.53;8.36;243.73;4.94;257.35;HBEFA3/Bus;0.00;13.89;bus0;169923246#1_1;78.63;99.88;!bus0!var#1;11.76;bus_bus;0.00;1527.02;673.92
19.00;32.75;18267.65;6.53;148.49;3.43;40.83;HBEFA3/Bus;0.00;7.79;bus2;-169923323_1;75.72;27.33;!bus2!var#1;4.94;bus_bus;0.00;1723.79;808.11
19.00;59.57;3738.78;0.33;0.87;0.12;311.44;HBEFA3/LDV_G_EU6;0.00;1.61;moto0;-155035525#1_1;65.15;30.58;!moto0!var#1;13.33;moto_motorcycle;0.00;2004.90;592.06
19.00;334.60;7805.07;1.47;1.63;0.50;142.41;HBEFA3/LDV_G_EU6;0.00;3.36;moto1;-169923329#1_1;74.90;8.73;!moto1!var#1;6.30;moto_motorcycle;0.00;2110.11;1088.24
19.00;0.00;0.00;0.00;0.00;0.00;349.40;HBEFA3/LDV_G_EU6;0.00;0.00;moto2;:1668526866_0_0;60.22;2.98;!moto2!var#1;10.96;moto_motorcycle;0.00;1678.87;888.88
19.00;37.52;28440.43;0.00;233.19;4.39;266.35;HBEFA3/HDV;0.00;12.06;truck0;169923246#2_1;77.82;65.59;!truck0!var#1;13.94;truck_truck;0.00;1439.44;670.70
19.00;27.50;18764.12;0.00;168.59;3.47;220.83;HBEFA3/HDV;0.00;7.96;truck2;169923309_1;74.95;7.45;!truck2!var#1;4.49;truck_truck;0.00;1728.10;817.98
19.00;35.72;26403.90;0.00;224.15;4.30;301.16;HBEFA3/HDV;0.00;11.19;truck3;-152907293#0_1;76.40;42.90;!truck3!var#1;8.03;truck_truck;0.00;673.97;1006.37
19.00;0.00;0.00;0.00;0.00;0.00;126.84;HBEFA3/HDV;0.00;0.00;truck4;:1674805810_8_0;65.42;0.93;!truck4!var#1;3.08;truck_truck;0.00;1999.16;395.96
19.00;21.43;13139.68;0.00;127.36;2.85;131.07;HBEFA3/HDV;0.00;5.57;truck5;225052910#1_1;74.20;10.43;!truck5!var#1;2.17;truck_truck;0.00;1896.89;484.38
19.00;38.46;4670.62;0.28;1.79;0.07;205.92;HBEFA3/PC_G_EU4;0.00;2.01;veh0;169923249#2_1;66.54;6.98;!veh0!var#1;14.50;veh_passenger;0.00;2307.30;1216.57
19.00;132.12;8645.83;0.81;3.71;0.18;310.62;HBEFA3/PC_G_EU4;0.00;3.72;veh1;-225052927#3_1;70.21;15.11;!veh1!var#1;12.63;veh_passenger;0.00;1816.26;558.64
19.00;0.00;0.00;0.00;0.00;0.00;24.61;HBEFA3/PC_G_EU4;0.00;0.00;veh2;205860388#1_1;63.18;31.26;!veh2!var#1;14.22;veh_passenger;0.00;2024.25;427.30
19.00;12.39;3290.28;0.13;1.15;0.04;311.47;HBEFA3/PC_G_EU4;0.00;1.41;veh3;380698877#3_1;65.32;119.77;!veh3!var#1;14.09;veh_passenger;0.00;857.92;651.25
19.00;0.00;0.00;0.00;0.00;0.00;347.66;HBEFA3/PC_G_EU4;0.00;0.00;veh4;-169923328#0_1;58.77;99.00;!veh4!var#1;11.08;veh_passenger;0.00;1321.53;1192.44
19.00;118.07;7911.65;0.73;3.37;0.16;299.73;HBEFA3/PC_G_EU4;0.00;3.40;veh5;-152907293#1_1;69.35;53.73;!veh5!var#1;12.48;veh_passenger;0.00;751.78;960.50
19.00;94.12;5480.98;0.56;2.30;0.10;205.92;HBEFA3/PC_G_EU4;0.00;2.36;veh6;169923249#3_1;66.29;34.81;!veh6!var#1;9.42;veh_passenger;0.00;2251.46;1101.72
19.00;135.45;5495.87;0.75;2.40;0.11;350.63;HBEFA3/PC_G_EU4;0.00;2.36;veh7;-169923328#2_1;68.08;16.07;!veh7!var#1;5.80;veh_passenger;0.00;1378.70;865.66
19.00;0.00;0.00;0.00;0.00;0.00;163.72;HBEFA3/PC_G_EU4;0.00;0.00;veh8;225052939#0_1;62.65;17.08;!veh8!var#1;11.98;veh_passenger;0.00;1973.43;2070.16
